computer_id,learning_rate,batch_size,epochs,dropout,optimizer_type,run_id,train_losses,val_losses,train_accuracies,val_accuracies,timings,TP,TN,FP,FN,test_acc,epoch
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.5,adam,e815595b-7440-4a48-aa50-2733bf6b0b6e,1.3492,1.3552,30.18,28.2328,20.1319,121,121,0,143,26.0215,5
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.5,adam,e815595b-7440-4a48-aa50-2733bf6b0b6e,1.3499,1.3578,29.257,28.2328,20.2927,121,121,0,143,26.0215,6
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.5,adam,e815595b-7440-4a48-aa50-2733bf6b0b6e,1.3491,1.3564,29.3493,28.2328,20.3968,121,121,0,143,26.0215,7
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.5,adam,e815595b-7440-4a48-aa50-2733bf6b0b6e,1.3502,1.3569,27.9188,28.2328,20.9846,121,121,0,143,26.0215,8
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.5,adam,e815595b-7440-4a48-aa50-2733bf6b0b6e,1.3496,1.3569,30.7337,28.4483,20.5309,121,121,0,143,26.0215,9
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.5,adam,e815595b-7440-4a48-aa50-2733bf6b0b6e,1.3531,1.354,28.5648,28.2328,20.2703,121,121,0,143,26.0215,10
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.5,adam,e815595b-7440-4a48-aa50-2733bf6b0b6e,1.3501,1.3584,29.9031,28.2328,20.2258,121,121,0,143,26.0215,11
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.5,adam,e815595b-7440-4a48-aa50-2733bf6b0b6e,1.3494,1.3551,29.2109,28.2328,21.6551,121,121,0,143,26.0215,12
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.5,adam,e815595b-7440-4a48-aa50-2733bf6b0b6e,1.3476,1.3576,31.1029,28.2328,21.0076,121,121,0,143,26.0215,13
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.5,adam,e815595b-7440-4a48-aa50-2733bf6b0b6e,1.3483,1.3555,29.4416,28.2328,21.2098,121,121,0,143,26.0215,14
